,title,0-incident/single patient 1-awareness/campaign,score
22665,Finger prick blood tests may be unreliable: study,0.0,0.06312166
22666,Charlie Sheen confirms he's HIV positive,0.0,0.08479907
22667,Charlie Sheen's journey over the years,0.0,0.10306029
22668,HIV positive boy forced out of school in West Bengal,0.0,0.07178278
22669,Sheen was different when we got married: Denise Richards,0.0,0.22374558
22670,I am HIV positive: Charlie Sheen,0.0,0.10008925
22671,I am HIV positive: Charlie Sheen,0.0,0.10008925
22672,Jawan dies during training as parachute fails to open,0.0,0.25686616
22673,Use coupon code for charity,0.0,0.30350277
22674,Urja Global approves Rs 110 cr investment in Chhattisgarh,0.0,0.3130745
22675,HIV spreads faster just before violent conflict: study,0.0,0.08754243
22676,Repeating after correcting name of foundation in 7th para,1.0,0.9225991
22677,Proposed airfare cap on regional routes a holistic move: Ghosh,1.0,0.7898512
22678,Proposed airfare cap on regional routes a holistic move: Ghosh,1.0,0.78985405
22679,Special Diwali for HIV infected and affected people,0.0,0.1500222
22680,Is Hero actor Sooraj Pancholi dating Singh Is Bliing's Amy Jackson?,1.0,0.9445351
22681,HRD ministry decides to expand scope of non-NET fellowships,1.0,0.93714494
22682,Condom shortage hampers India's fight against AID,0.0,0.25760594
22683,Occupy UGC: Students march to HRD min demand dissolving of,0.0,0.41563678
22684,Occupy UGC: Students march to HRD min demand dissolving of,0.0,0.41565207
22685,Occupy UGC: Students march to HRD min demand dissolving of,0.0,0.41565335
22686,Occupy UGC: Students march to HRD min demand dissolving of,0.0,0.41564357
22687,Occupy UGC: Students march to HRD min demand dissolving of,0.0,0.41564396
22688,Occupy UGC: Students march to HRD min demand dissolving of,0.0,0.4156644
22689,Occupy UGC: Students march to HRD min demand dissolving of,0.0,0.41563198
22690,Centre to improve air connectivity in Raj,1.0,0.88378817
22691,If technology is available India can go beyond INDCS:,1.0,0.7537705
22692,Origin of hepatitis A virus decoded,0.0,0.10133664
22693,Work at Indian Maritime University (IMU): Hiring on for Registrar post,1.0,0.94303536
22694,We cannot address girls' education crisis until we address broader cultural beliefs: Michelle Obama,1.0,0.8626221
22695,Dating apps may increase rates of STIs: experts,0.0,0.072797626
22696,Patients want test results via password-protected websites,0.0,0.06799854
22697,Highlights of the week (October 26- November 1),1.0,0.64590997
22698,Sania Mirza and Martina Hingis win their ninth title this year: All you need to know,1.0,0.8568985
22699,China makes male rape a crime amid increasing sexual assaults,0.0,0.13211958
22700,China makes male rape a crime amid increasing sexual assaults,0.0,0.13211434
22701,RAPE-HIV 2 LAST,0.0,0.12556486
22702,RAPE-HIV 2 LAST (BES2),0.0,0.100935064
22703,RAPE-HIV 2 LAST,0.0,0.12556556
22704,RAPE-HIV 2 LAST (BES2),0.0,0.10093527
22705,PEP treatment can save rape victim from HIV infection: Experts,0.0,0.07641657
22706,PEP treatment can save rape victim from HIV infection: Experts,0.0,0.07641339
22707,(Eds: This is the weekly column by well-known science writer,1.0,0.92822224
22708,(Eds: This is the weekly column by well-known science writer,1.0,0.92822224
22709,PEP treatment can save rape victim from HIV infection: Experts,0.0,0.076417305
22710,SBI chief wants teaser loans back ICICI Bank differs,0.0,0.1881467
22711,Strong moral case for Adani project: Aus Minister,1.0,0.7913099
22712,Wood dust oral contraceptives sun beds among 116 things that cause cancer,0.0,0.2083257
22713,PM Modi calls for global alliance in promoting solar energy to tackle climate change: All you need to know,1.0,0.96314925
22714,DRI Mumbai withdraws notice to AIIMS over payment issue,0.0,0.19120035
22715,(REOPENS DES18),0.0,0.17161761
22716,We can end AIDS by 2030 in India and Africa: Nadda,1.0,0.70291555
22717,AFRICA-HEALTH 2 LAST,0.0,0.12711586
22718,NASA releases Earth-like image of Pluto: Some interesting facts that you must know,1.0,0.94726884
22719,Atacama Desert driest place on Earth turns into pink flower garden: Five unique deserts around the world,0.0,0.4285409
22720,Tuberculosis kills as many people as HIV/AIDS: All you need to know,1.0,0.5508933
22721,5 popular tourist attractions you must visit when in Nepal,1.0,0.7735345
22722,You probably have herpes says WHO,0.0,0.13407595
22723,SUMMIT-INVESTMENT 2 LAST,0.0,0.12711589
22724,UGC-FELLOWSHIP 2 LAST,0.0,0.12711672
22725,India recorded largest number of TB cases in 2014,0.0,0.07933006
22726,India recorded largest number of TB cases in 2014,0.0,0.07934094
22727,Eyecatchers of the week,1.0,0.8319409
22728,UGC-PROTEST 2 LAST,0.0,0.12711559
22729,Experts urge comprehensive package to fight TB,0.0,0.26636562
22730,Doctors to use umbilical cord stem cells to cure HIV in Spain,0.0,0.050549917
22731,(Attn.editors: The following press release comes to you under,1.0,0.9044581
22732,DATELINE STORY DEL BOM KOL CHN,1.0,0.92760473
22733,Non-NET fellowship: Students continue protest despite HRD,1.0,0.81077623
22734,SPORT-IND-LD DHONI 3,0.0,0.12883504
22735,UGC-LD FELLOWSHIPS 2LAST,1.0,0.8741045
22736,Non-NET fellowship not to be discontinued: Irani,1.0,0.899418
22737,Non-NET fellowship not to be discontinued: Irani,1.0,0.899418
22738,Hepatitis cases outnumber HIV: Union health ministry report,0.0,0.46382183
22739,Students continue protest over scrapping of non-NET fellowship,1.0,0.7814849
22740,HIV-infected parcels found in China,0.0,0.10122504
22741,HIV+ economically distressed kids taken around,0.0,0.08979351
22742,Students continue protest over scrapping of non-NET fellowship,1.0,0.78148884
22743,HIV positive man held in a theft case,0.0,0.34458163
22744,Taliban leader Torek Agha designated as global terrorist by US,1.0,0.94102776
22745,Students protest against UGC doing away non-Net fellowship,0.0,0.4710156
22746,Gays raped blackmailed by organised gangs and police in India,1.0,0.58729
22747,Haryana govt gives its nod to Swadhar Greh scheme for women,0.0,0.057560664
22748,New low-cost printer tracks HIV patients health,0.0,0.21144547
22749,India keen on cooperation with Africa in energymaritime areas,1.0,0.92433906
22750,Govt vs writers: Writers hit back after Arun Jaitley's barrage,1.0,0.720513
22751,AIRPORT 2 LAST,0.0,0.32297057
22752,Bryan Singer teasesX-Men: Apocalypse trailer release,1.0,0.9261115
22753,International Day of the Girl Child: UN Secretary-General Ban Ki-moon advises to give opportunities to all girls,0.0,0.31573728
22754,Not just Ruskin BondStephen Fry Jaipur Lit Fest to also feature Malian musician Fatoumata Diawara,1.0,0.9611485
22755,Gold worth Rs 62 lakh seized woman arrested at Jaipur airport,0.0,0.3317661
22756,1433 people died of infectious disease in China: report,0.0,0.065767966
22757,Militant killed in overnight encounter,1.0,0.89649594
22758,Nepal's parliament to choose new prime minister today,1.0,0.793194
22759,India risks backsliding on success against HIV says UN envoy,0.0,0.47249848
22760,VITEEE 2016: Check the syllabus at vit.ac.in,1.0,0.7203691
22761,Singh Is Bliing box office collection: Here's how much Akshay Kumar's film has earned in a week,1.0,0.94060636
22762,Black magic sex toilets brains: 6 unusual museums in India,1.0,0.6221646
22763,Vaginal bacteria could protect women from HIV,0.0,0.071563676
22764,One held for duping man of Rs 16 lakh,0.0,0.19594127
22765,One held for duping man of Rs 16 lakh,0.0,0.19594103
22766,Straight from the heart,1.0,0.8326514
22767,Shiv Sena sinks Ghulam Ali's concerts,1.0,0.92771816
22768,Singh Is Bliing box office collection: Akshay Kumar's film slows down on first Monday,1.0,0.9562056
22769,Singh Is Bliing box office collection: It's a Rs 50-crore weekend for Akshay's film,1.0,0.8630873
22770,Birthday special: Tom Hanks' top 10 'must watch' movies,1.0,0.8440312
22771,Lara Dutta warns fans against fake Facebook account,1.0,0.84980977
22772,80-yr-old NRI in UK to walk from Kanyakumari to Delhi,0.0,0.3282041
22773,DSACS distributes 1.68 lakh condoms free of cost in G B Road,0.0,0.14286244
22774,Delhi asks Centre to continue ban on Chinese firecrackers,0.0,0.20401363
22775,Nursing student commits suicide,0.0,0.14002016
22776,Nursing student commits suicide,0.0,0.14003119
22777,DIY: Perfect your half-bun like Alia Bhatt and Amy Jackson,0.0,0.4551632
22778,Singh Is Bliing movie review: A bling-bling joyride from Akshay Kumar and Amy Jackson,1.0,0.9543542
22779,China makes HIV/AIDS prevention 1st lesson in Beijing colleges,0.0,0.38905728
22780,China makes HIV/AIDS prevention 1st lesson in Beijing colleges,0.0,0.38905823
22781,Singh Is Bliing: Akshay Kumar and Amy Jackson teach you how to bliing it right at this screening,1.0,0.77421194
22782,Nepal PM Sushil Koirala to resign shortly,0.0,0.150805
22783,I work much better on films during difficult times: Salman,1.0,0.78382593
22784,Review: Singh is Bliing- Comedy as a poor joke,1.0,0.7858604
22785,TRAI stands by its proposal of making GPS mandatory in all phones,0.0,0.2924102
22786,Court concludes hearing on parents plea in Junagadh HIV case,0.0,0.27679273
22787,TRAI sticks to its guns on GPS in all handsets,1.0,0.9070751
22788,Molecule key to shock-and-kill strategy against HIV,0.0,0.08951424
22789,MONITOR 2LAST,1.0,0.83281374
22790,MONITOR 2LAST,1.0,0.83281374
22791,Bill Gates drops by during Modi-Hollande meeting,1.0,0.64886826
22792,Who's the Boss? star Danny Pintauro reveals he is HIV positive,1.0,0.51887566
22793,DIY: Amy Jackson's perfect eyebrows and how you can get the look,1.0,0.5474657
22794,Singh Is Bliing my dream role: Amy Jackson,1.0,0.92847836
22795,Aditi Rao Hydari and Deepika Padukone look eerily similar on the red carpet,1.0,0.95177454
22796,Whos the Boss? star Danny Pintauro says hes HIV positive,0.0,0.49524197
22797,UN launches strategy to end preventable deaths of mothers,0.0,0.08483407
22798,Alan Cumming to star in dark comedy Florent,1.0,0.78399795
22799,Generic drugs: NGOs ask India not to buckle under US pressure,0.0,0.06602295
22800,Maggie Gyllenhaal to star in HBO drama The Deuce,1.0,0.9278569
22801,NGO supplies one lakh condoms to DSACS and NACO,0.0,0.06809514
22802,New technology may replace GPS to track athlete performance,0.0,0.45381695
22803,(Attn.editors: The following press release comes to you under,1.0,0.90445954
22804,Delhi Govt orders procurement of 4 lakh condoms for G B Road,0.0,0.14061393
22805,Kuoni hopes to log in profit this year despite rupee fall,0.0,0.26540503
22806,Kuoni hopes to log in profit this year despite rupee fall,0.0,0.26538786
22807,- The Sun Dial- This is a 1600 square feet image in tile,1.0,0.9367978
22808,DELHI-REPORT 2 LAST,0.0,0.12711617
22809,Kamal Haasan to endorse textile showroom brand Pothys,0.0,0.36539665
22810,Kareena Kapoor is my inspiration says Amy Jackson,1.0,0.9163835
22811,Amy Jackson says she was very nervous to work with Akshay Kumar,1.0,0.93022513
22812,I look up to Lara Dutta for inspiration: Amy Jackson,1.0,0.92425185
22813,Learning Tamil was difficult but was worth it: Amy Jackson,1.0,0.7820563
22814,Singh Is Bliing: Akshay Kumar will tickle your funny bone with his dialogues in the film,1.0,0.9479965
22815,Himachal University entrusted the work to conduct NFHS,1.0,0.9244176
22816,I was very nervous working with Akshay Kumar says Amy Jackson,1.0,0.9301921
22817,Proper hydration can help treat dengue patients,0.0,0.07209815
22818,Cant disclose quantity of gold lying in vaults: Customs,0.0,0.106087595
22819,Natural defence against HIV discovered,0.0,0.10028254
22820,Singh Is Bliing: Watch Akshay and Amy in the song Mahi Aaja,1.0,0.9441472
22821,Skin microbes could fight common STDs,0.0,0.071807906
22822,Nearly 27000 HIV positive cases detected in Thane Palghar,0.0,0.056302354
22823,MINDTREE 3,0.0,0.16902196
22824,Lab-on-a-chip device to cut health tests costs,0.0,0.24514176
22825,New lab-on-chip device to cut health test costs,0.0,0.20743525
22826,Will set up skin bank using collection of MSG sequel: Gurmeet,1.0,0.7168808
22827,GPS to be installed in rented bikes in city,1.0,0.9017953
22828,ICFAI University admissions 2015: Apply for distance MBA programmes,1.0,0.9436836
22829,Dr Reddys signs pact with US firm,1.0,0.8893151
22830,NUTRITION 2 LAST,0.0,0.12519309
22831,Attn.editors: The following press release comes to you under,1.0,0.90446
22832,UN-IBSA 2 LAST,0.0,0.12711652
22833,DCW urges Delhi govt to approve Victim Compensation Scheme,0.0,0.0575509
22834,HIV pill protects 100 per cent of participants in study,0.0,0.055914264
22835,New rapid TB tests could reduce mortality,0.0,0.06704609
22836,Philadelphia: Yet another award for Tom Hanks after 22 years,1.0,0.6172134
22837,Many Indian doctors under pressure to meet revenue targets,0.0,0.28314543
22838,British clinic accidentally leaks HIV status of 780 patients,0.0,0.05788929
22839,Every Nepal-India boundary pillar to have GPS observation,1.0,0.7636925
22840,The art of ageing: Seven achievers tell us why it's never too late,0.0,0.27785566
22841,Singh is Bliing: Don't want to show anything that would hurt religious sentiments says Akshay Kumar,1.0,0.9557403
22842,US approves female Viagra with strong warning,0.0,0.250444
22843,Upcoming version of iOS and OS X to support flight tracking,1.0,0.942299
22844,ICFAI Business School Aptitude Test 2015: Registrations begin,1.0,0.56935346
22845,IIM study finds flaws in health care facility of BIMARU states,0.0,0.35965538
22846,Lucknow's bloodthirsty doctor couple exploited children from poor families,0.0,0.056631465
22847,Government mulls providing over 50 essential drugs at cheaper rates,0.0,0.056873873
22848,PGI Chandigarh throws biomedical waste on PMO orders,0.0,0.06341323
22849,ICFAI Business School Aptitude Test 2015: Important information,1.0,0.6964484
22850,Monsoon hacks: Keep these common ailments at bay,1.0,0.6230302
22851,Bio-medical waste raises healthcare stink in New Delhi,0.0,0.3478311
22852,Google will tell you if your favorite store is crowded or not,1.0,0.90377307
22853,Groundbreaking HIV researcher Dr Suniti Solomon passes away,0.0,0.48583043
22854,IBSAT 2015 exam dates announced by the ICFAI Foundation for higher education,1.0,0.94512606
22855,Funding crisis puts India's AIDS programme and lives at risk,1.0,0.6373813
22856,Google Map's scarily amazing feature knows what all places you have visited,1.0,0.5637565
22857,Kerala government makes AIDS awareness compulsory for school students,0.0,0.4978575
22858,Doctors say teen's HIV in check for 12 years without drugs,0.0,0.051333524
22859,Sending Google Maps directions from desktop to mobile now easier,0.0,0.31338727
22860,Prenatal cocaine exposure linked to starting sex early,0.0,0.35772833
22861,Labour of love,1.0,0.50793475
22862,A newly found drug compound could shrink HIV strength,0.0,0.06494234
22863,No shooter found at US Navy Yard in Washington,0.0,0.21047162
22864,World UFO Day: Everything you need to know about UFOs and their sightings,1.0,0.9373225
22865,Celebrities turned Politicians: List of 10 well-known celebrities who joined politics,1.0,0.7476191
22866,Digital India Week: Facts you must know about it,1.0,0.9204278
22867,Delhi gangrape case: Danish woman appears in court identifies accused,0.0,0.05097261
22868,US Cuba to open embassies in each other's countries,0.0,0.32752162
22869,Indian student wins US fellowship for LGBT research,1.0,0.93175757
22870,Cuba becomes first country to prevent tranmission of HIV AIDS from mother-to-child: Important facts you must know about the disease,1.0,0.6645793
22871,Indian student gets US fellowship for LGBT research in Tamil Nadu,1.0,0.6333112
22872,JEE Main ranks released joint seat allocation to begin today,1.0,0.75006795
22873,IIT and NIT admissions delayed as CBSE fails to declare JEE Main ranks,1.0,0.717497
